54691,6005,2017-05-01 21:30:07,0.0,0.0,5.0,SNOW,50
54692,6005,2017-05-01 21:30:09,0.0,0.0,5.0,SNOW,50
54693,6005,2017-05-01 21:30:10,0.0,0.0,5.0,SNOW,50
54694,6005,2017-05-01 21:30:12,0.0,0.0,5.0,SNOW,50
54695,6005,2017-05-01 21:30:13,0.0,0.0,5.0,SNOW,50
54696,6005,2017-05-01 21:30:14,0.0,0.0,5.0,SNOW,50
54697,6005,2017-05-01 21:30:15,0.0,0.0,5.0,SNOW,50
54698,6005,2017-05-01 21:30:16,0.0,0.0,5.0,SNOW,50
54699,6005,2017-05-01 21:30:18,0.0,0.0,5.0,SNOW,50
54700,6005,2017-05-01 21:30:19,41.41708692101367,-73.29179949626877,5.0,SNOW,50
54701,6005,2017-05-01 21:30:20,41.41708692101367,-73.29179949626877,5.0,SNOW,50
54702,6005,2017-05-01 21:30:21,41.41708692101367,-73.29179949626877,5.0,SNOW,50
54703,6005,2017-05-01 21:30:22,41.41708692101367,-73.29179949626877,5.0,SNOW,50
54704,6005,2017-05-01 21:30:24,41.41708692101367,-73.29179949626877,5.0,SNOW,50
54705,6005,2017-05-01 21:30:25,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54706,6005,2017-05-01 21:30:26,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54707,6005,2017-05-01 21:30:27,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54708,6005,2017-05-01 21:30:29,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54709,6005,2017-05-01 21:30:30,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54710,6005,2017-05-01 21:30:31,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54711,6005,2017-05-01 21:30:32,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54712,6005,2017-05-01 21:30:33,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54713,6005,2017-05-01 21:30:35,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54714,6005,2017-05-01 21:30:36,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54715,6005,2017-05-01 21:30:37,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54716,6005,2017-05-01 21:30:38,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54717,6005,2017-05-01 21:30:39,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54718,6005,2017-05-01 21:30:41,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54719,6005,2017-05-01 21:30:42,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54720,6005,2017-05-01 21:30:43,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54721,6005,2017-05-01 21:30:44,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54722,6005,2017-05-01 21:30:45,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54723,6005,2017-05-01 21:30:47,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54724,6005,2017-05-01 21:30:48,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54725,6005,2017-05-01 21:30:49,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54726,6005,2017-05-01 21:30:50,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54727,6005,2017-05-01 21:30:51,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54728,6005,2017-05-01 21:30:53,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54729,6005,2017-05-01 21:30:54,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54730,6005,2017-05-01 21:30:55,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54731,6005,2017-05-01 21:30:56,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54732,6005,2017-05-01 21:30:57,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54733,6005,2017-05-01 21:30:59,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54734,6005,2017-05-01 21:31:00,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54735,6005,2017-05-01 21:31:01,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54736,6005,2017-05-01 21:31:02,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54737,6005,2017-05-01 21:31:03,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54738,6005,2017-05-01 21:31:05,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54739,6005,2017-05-01 21:31:06,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54740,6005,2017-05-01 21:31:07,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54741,6005,2017-05-01 21:31:08,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54742,6005,2017-05-01 21:31:10,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54743,6005,2017-05-01 21:31:11,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54744,6005,2017-05-01 21:31:12,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54745,6005,2017-05-01 21:31:13,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54746,6005,2017-05-01 21:31:14,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54747,6005,2017-05-01 21:31:16,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54748,6005,2017-05-01 21:31:17,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54749,6005,2017-05-01 21:31:18,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54750,6005,2017-05-01 21:31:19,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54751,6005,2017-05-01 21:31:20,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54752,6005,2017-05-01 21:31:21,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54753,6005,2017-05-01 21:31:23,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54754,6005,2017-05-01 21:31:24,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54755,6005,2017-05-01 21:31:25,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54756,6005,2017-05-01 21:31:26,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54757,6005,2017-05-01 21:31:27,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54758,6005,2017-05-01 21:31:29,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54759,6005,2017-05-01 21:31:30,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54760,6005,2017-05-01 21:31:31,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54761,6005,2017-05-01 21:31:32,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54762,6005,2017-05-01 21:31:33,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54763,6005,2017-05-01 21:31:35,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54764,6005,2017-05-01 21:31:36,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54765,6005,2017-05-01 21:31:37,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54766,6005,2017-05-01 21:31:38,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54767,6005,2017-05-01 21:31:39,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54768,6005,2017-05-01 21:31:41,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54769,6005,2017-05-01 21:31:42,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54770,6005,2017-05-01 21:31:43,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54771,6005,2017-05-01 21:31:44,41.4170723773879,-73.29188715271228,5.0,SNOW,50
54772,6005,2017-05-01 21:31:45,41.4170723773879,-73.29188715271228,5.0,SNOW,50
