50276,6007,2017-05-01 22:44:59.593,41.86570106821315,-72.36377892618137,0.0,NONE,0
50277,6007,2017-05-01 22:45:01.339,41.86570106821315,-72.36377892618137,0.0,NONE,0
50278,6007,2017-05-01 22:45:02.675,41.86570106821315,-72.36377892618137,0.0,NONE,0
50279,6007,2017-05-01 22:45:03.861,41.86570106821315,-72.36377892618137,0.0,NONE,0
50280,6007,2017-05-01 22:45:05.033,41.86570106821315,-72.36377892618137,0.0,NONE,0
50281,6007,2017-05-01 22:45:06.203,41.86570106821315,-72.36377892618137,0.0,NONE,0
50282,6007,2017-05-01 22:45:07.392,41.86570106821315,-72.36377892618137,0.0,NONE,0
50283,6007,2017-05-01 22:45:08.611,41.86570106821315,-72.36377892618137,0.0,NONE,0
50284,6007,2017-05-01 22:45:09.813,41.86570106821315,-72.36377892618137,0.0,NONE,0
50285,6007,2017-05-01 22:45:10.989,41.86565460279477,-72.36374750078265,0.0,NONE,0
50286,6007,2017-05-01 22:45:12.173,41.86565460279477,-72.36374750078265,0.0,NONE,0
50287,6007,2017-05-01 22:45:13.297,41.86565460279477,-72.36374750078265,0.0,NONE,0
50288,6007,2017-05-01 22:45:14.426,41.86565460279477,-72.36374750078265,0.0,NONE,0
50289,6007,2017-05-01 22:45:15.570,41.86565460279477,-72.36374750078265,0.0,NONE,0
50290,6007,2017-05-01 22:45:16.742,41.86565460279477,-72.36374750078265,0.0,NONE,0
50291,6007,2017-05-01 22:45:17.963,41.86565460279477,-72.36374750078265,0.0,NONE,0
50292,6007,2017-05-01 22:45:19.122,41.86565460279477,-72.36374750078265,0.0,NONE,0
50293,6007,2017-05-01 22:45:20.292,41.86565460279477,-72.36374750078265,0.0,NONE,0
50294,6007,2017-05-01 22:45:21.462,41.86565460279477,-72.36374750078265,0.0,NONE,0
50295,6007,2017-05-01 22:45:22.643,41.86565460279477,-72.36374750078265,0.0,NONE,0
50296,6007,2017-05-01 22:45:23.813,41.86565460279477,-72.36374750078265,0.0,NONE,0
50297,6007,2017-05-01 22:45:24.986,41.86565460279477,-72.36374750078265,0.0,NONE,0
50298,6007,2017-05-01 22:45:26.168,41.86565460279477,-72.36374750078265,0.0,NONE,0
50299,6007,2017-05-01 22:45:27.403,41.86565460279477,-72.36374750078265,0.0,NONE,0
50300,6007,2017-05-01 22:45:28.582,41.86565460279477,-72.36374750078265,0.0,NONE,0
50301,6007,2017-05-01 22:45:29.752,41.86565460279477,-72.36374750078265,0.0,NONE,0
50302,6007,2017-05-01 22:45:30.906,41.86565460279477,-72.36374750078265,0.0,NONE,0
50303,6007,2017-05-01 22:45:32.084,41.86565460279477,-72.36374750078265,0.0,NONE,0
50304,6007,2017-05-01 22:45:33.223,41.86565460279477,-72.36374750078265,0.0,NONE,0
50305,6007,2017-05-01 22:45:34.392,41.86565460279477,-72.36374750078265,0.0,NONE,0
50306,6007,2017-05-01 22:45:35.552,41.86565460279477,-72.36374750078265,0.0,NONE,0
