58678,6008,2017-04-30 19:11:15.102,0.0,0.0,1.0,RAIN,20
58679,6008,2017-04-30 19:11:17.803,0.0,0.0,1.0,RAIN,20
58680,6008,2017-04-30 19:11:19.873,0.0,0.0,1.0,RAIN,20
58681,6008,2017-04-30 19:11:21.672,0.0,0.0,1.0,RAIN,20
58682,6008,2017-04-30 19:11:23.674,0.0,0.0,1.0,RAIN,20
58683,6008,2017-04-30 19:11:25.574,0.0,0.0,1.0,RAIN,20
58684,6008,2017-04-30 19:11:27.463,0.0,0.0,1.0,RAIN,20
58685,6008,2017-04-30 19:11:29.312,0.0,0.0,1.0,RAIN,20
58686,6008,2017-04-30 19:11:31.173,0.0,0.0,1.0,RAIN,20
58687,6008,2017-04-30 19:11:32.978,0.0,0.0,1.0,RAIN,20
58688,6008,2017-04-30 19:11:34.974,0.0,0.0,1.0,RAIN,20
58689,6008,2017-04-30 19:11:36.974,0.0,0.0,1.0,RAIN,20
58690,6008,2017-04-30 19:11:38.702,0.0,0.0,1.0,RAIN,20
58691,6008,2017-04-30 19:11:40.574,0.0,0.0,1.0,RAIN,20
58692,6008,2017-04-30 19:11:42.452,0.0,0.0,1.0,RAIN,20
58693,6008,2017-04-30 19:11:44.383,0.0,0.0,1.0,RAIN,20
58694,6008,2017-04-30 19:11:46.374,0.0,0.0,1.0,RAIN,20
58695,6008,2017-04-30 19:11:48.374,40.336227392390754,-74.21277961635873,1.0,RAIN,20
58696,6008,2017-04-30 19:11:50.232,40.33617179162592,-74.21289974193733,1.0,RAIN,20
58697,6008,2017-04-30 19:11:52.264,40.336008512975226,-74.21347003039928,1.0,RAIN,20
58698,6008,2017-04-30 19:11:54.252,40.335951070403794,-74.2136569634816,1.0,RAIN,20
58699,6008,2017-04-30 19:11:56.232,40.33583902329032,-74.2140470280025,1.0,RAIN,20
58700,6008,2017-04-30 19:11:58.152,40.335701877070086,-74.21438319515202,1.0,RAIN,20
58701,6008,2017-04-30 19:12:00.402,40.335459258150536,-74.21490344360286,1.0,RAIN,20
58702,6008,2017-04-30 19:12:02.982,40.33529979344447,-74.21525820029363,1.0,RAIN,20
58703,6008,2017-04-30 19:12:05.009,40.33515722500679,-74.21557771934192,1.0,RAIN,20
58704,6008,2017-04-30 19:12:07.373,40.33503642534818,-74.21614000423918,1.0,RAIN,20
58705,6008,2017-04-30 19:12:09.508,40.33505784041247,-74.21659122595334,1.0,RAIN,20
